ProductName,Nutrient_category,Description,Contents,Formulated_For,Suplements Facts,Suplements Facts Images,Product_Image,QR_Video,FORMULATION ADVANTAGE:,Amino Acid Profile Per Serving,Benefits,Pdf_link,HealthConcern,Introduction,Risk Factors,Blood Pressure Classification,Nitric Oxide & Blood Pressure,Lifestyle Recommendations,Nutrient Recommendations,Signs & Symptoms,Insulin Resistance & PCOS,Causes,Autonomic Nervous System & Responses,Common Prescriptions,Nutrient Depletions,Sources of Nutrients
Prenatal Complete,Unknown,"Prenatal Complete with DHA is a comprehensive, hypoallergenic, prenatal multivitamin and mineral blend which provides high-quality nutrients plus high-concentration docosahexaenoic acid (DHA). Prenatal Complete is available in convenient, on-the-go packaging to increase patient compliance and ensure essential nutrition for each phase of pregnancy.","Preconception and pregnancy are vital times when it is essential to optimize health and nutrition, both for mother and baby. Research has shown that healthy pregnancies begin with good nutrition during preconception, and it is known that overall nutrition needs rise during pregnancy and breastfeeding. The Prenatal Complete formula includes folate as Quatrefolic®- 100% 5-MTHF, the biologically active form of folic acid, to meet increased requirements for fetal nervous system development. Albion® chelated mineral complexes and Ferrochel® iron are included for enhanced mineral bioavailability and gentleness on the gastrointestinal system. USP certification provides the highest quality vitamins for maximum absorption. Prenatal Complete provides a full complement of nutrients essential for pregnancy and adheres to the highest standards of purity, formulated to be free of common allergens, artificial colors, flavors and sweeteners, preservatives and additives.",WOMEN'S HEALTH,Unknown,https://drive.google.com/uc?export=view&id=1yI8eI9bHKLuTwaEHmimMsyLGx9zDrgHk,https://drive.google.com/uc?export=view&id=1kUDj35dyWwYSkeQLIbLOJEIKNu7DzcXj,https://drive.google.com/uc?export=view&id=1PnBp5ipxgvsEbZ7AxWjnG-eYN_-i5z6e,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Probiotic 225,Unknown,Probiotic 225 is a maximum-strength probiotic for cases of severe gastrointestinal and immune challenges.,"Going beyond the threshold of traditional probiotic support, high-dose probiotics influence the gut-immune system in ways lower dose probiotics cannot. Shown to activate over 1,700 genes involved in immune and inflammatory signaling, high-intensity probiotics support a healthy, balanced immune response. Delivering 225 billion active probiotic cultures per packet, Probiotic 225 creates a rapid response to reset the immune system and maintain normal inflammatory balance. Each convenient, single-serving packet provides six proven strains chosen for their ability to survive the harsh GI environment for superior results. Probiotic 225 is formulated for maximum potency at room temperature storage.",GASTROINTESTINAL HEALTH IMMUNE HEALTH,Unknown,https://drive.google.com/uc?export=view&id=1DU1Ma3OSwCtWXmtFbFxU77iQZMq0f-by,https://drive.google.com/uc?export=view&id=19mEDuLYNWvIfCOcnQM7Q8mbPHOvThwSZ,https://drive.google.com/uc?export=view&id=1Fe2OloZagITI_TLRZv6_s1NzHfGmverr,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Pro Bono®,Unknown,Pro Bono® is the most advanced bone-building protocol specifically designed to increase skeletal strength and help maintain and support healthy bone density.,"Pro Bono® provides therapeutic doses of clinically proven, bone-stimulating nutrients in convenient, easy-to-take packets to enhance bone formation. The foundation of Pro Bono® is 1,000 mg of strontium citrate, a well-researched bone-supporting mineral proven to strengthen the bone matrix and support skeletal density. Strontium is a mineral similar to the physical and chemical properties of calcium. Research has shown strontium to provide natural bone support through its ability to increase the formation of osteoblasts while decreasing the formation of osteoclasts. Strontium also provides an anabolic effect on bone by stimulating bone morphogenic proteins and enhancing calcium deposition and mineralization in the bone matrix. Each serving provides the most bioavailable sources of strontium, calcium, magnesium, vitamin D3 and K2 (MK-7) as MenaQ7®PRO, boron and other trace minerals to support bone health. Pro Bono® also includes a full complement of micronutrients, making an additional multivitamin unnecessary.","MUSCULOSKELETAL HEALTH, WOMEN'S HEALTH",Unknown,https://drive.google.com/uc?export=view&id=1NfnCkbafNwCXVvYGNebaJj5P0p4_3i5q,ProBono.png,https://drive.google.com/uc?export=view&id=1ZcHD24VGHFHmF5-_vdZMlKLE8WM8SCo_,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Prostatrol Forte,Unknown,prostatrol Forte includes botanicals and trace minerals that work in synergy to promote prostate health.,"The formula includes a potent, standardized extract of saw palmetto, an extract of stinging nettles root and a standardized extract of pygeum bark. It also includes the chelated form of zinc, copper and selenium to support healthy prostate function. Compromised prostate function can affect several factors of men’s health, including urinary flow. The combination of increased estrogen levels and elevated dihydrotestosterone (DHT) is thought to be a key factor. Natural botanicals that prevent increased DHT and estrogen levels are included in Prostatrol Forte to promote healthy urinary flow, hormone metabolism and overall prostate health.","SPECIALTY 
 APPLICATIONS MEN'S HEALTH",Unknown,https://drive.google.com/uc?export=view&id=1meBwg3wVCwAF_J61FGSPEEEqt8TmLvxr,https://drive.google.com/uc?export=view&id=1FhZKhO57_By4F_jZTx9kf9ZI4WYx948h,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Pyloricil,Unknown,"Pyloricil incudes zinc carnosine, mastic gum, and bismuth citrate to support the health of the stomach lining and gastrointestinal tract and promote microbial balance.","Zinc carnosine is a complex of zinc and L-carnosine approved in Japan since 1994 for its use in stomach health. Mastic gum has been traditionally used to protect the stomach lining and shown in studies to promote microbial balance. Bismuth citrate is used to promote normal bacterial growth and for its soothing action on the gastric and mucosal lining. Berberine sulfate has been shown to provide several health-promoting properties, including enhancing microbial balance by inhibiting the adherence of microorganisms to mucosal and epithelial surfaces and supporting inflammatory balance in the body.",GASTROINTESTINAL HEALTH IMMUNE HEALTH,Unknown,https://drive.google.com/uc?export=view&id=135us6n6ycF2aTUWgsSbmfHw18sERob92,https://drive.google.com/uc?export=view&id=1S8Xp2z0TRCAsDAqLBIfXgnQiKzDfnUIX,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Reacted Calcium,Unknown,Reacted Calcium provides three unique forms of highly-absorbed calcium to ensure maximum absorption of this important macromineral,"While most calcium supplements use only a single source of calcium, which can easily overwhelm a single pathway of absorption and limit uptake, Reacted Calcium takes advantage of three unique pathways of absorption by providing calcium in the hydroxyapatite, di-calcium malate, and glycinate forms. In addition, Reacted Calcium includes vitamin D and phosphorus, both critical nutrients for bone mineralization and remodeling.",SSENTIAL MINERALS MUSCULOSKELETAL HEALTH,Unknown,https://drive.google.com/uc?export=view&id=1OCQfDly_9gNZ_VJJONj3anNaJs6c_kRg,https://drive.google.com/uc?export=view&id=1Bz_g511GWVlGFcXmPAFCrfIUl7zOlz5S,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Reacted Cal-Mag,Unknown,"While most mineral supplements use only a single-source of minerals which can easily overwhelm a single pathway of absorption and limit the uptake of high-dose calcium-magnesium regimens, Reacted Cal-Mag leverages the benefit of multiple pathways of absorption by using three different mineral forms.","Calcium is most well-known for its role in the formation of bone and teeth, but it also plays a role in keeping the heart and muscles functioning by governing muscle contractions. Magnesium is also a constituent of bone and controls potassium and calcium uptake, assists in electrical nerve activity, and manages the metabolism of carbohydrates. In the body, phosphorus is second in abundance only to calcium, and is necessary for bone growth, cellular health and acid-alkaline balance. Magnesium enhances the absorption of calcium, and works in tandem with calcium to allow muscles to contract and relax. Combined, these two essential minerals maintain in an intricately linked relationship that supports both muscle and nervous system function.",SSENTIAL MINERALS MUSCULOSKELETAL HEALTH,Unknown,https://drive.google.com/uc?export=view&id=1h3THYaik80Oz3IJpB-htkv26tb_8kKve,https://drive.google.com/uc?export=view&id=1Qz-KGZ5m_yTHAPUAf03WKY6T6yc0JECw,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lipoic Acid,Antioxidant Support,A potent antioxidant that supports healthy glucose metabolism and nerve function.,Alpha-Lipoic Acid,Metabolic and Neurological Support,Alpha-Lipoic Acid 300 mg per serving,Unknown,Unknown,Unknown,Contains high-quality ALA for superior absorption.,Unknown,"Supports healthy blood sugar levels, antioxidant protection, and nerve function.",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lithium Orotate,Neurological Support,Supports cognitive function and mood stabilization.,Lithium Orotate,Cognitive and Emotional Support,Lithium Orotate 5 mg per serving,Unknown,Unknown,Unknown,Uses a bioavailable form of lithium for enhanced effectiveness.,Unknown,Promotes a balanced mood and supports neurotransmitter function.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Melatonin 10mg,Sleep Support,Promotes restful sleep and supports circadian rhythm regulation.,Melatonin,Sleep and Relaxation,Melatonin 10 mg per serving,Unknown,Unknown,Unknown,High-dose melatonin for optimal sleep support.,Unknown,Supports healthy sleep patterns and relaxation.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
MitoCOREÂ®,Mitochondrial Support,Supports cellular energy production and antioxidant defense.,"N-Acetyl Cysteine, Alpha-Lipoic Acid, Coenzyme Q10, Resveratrol",Energy and Cellular Health,"NAC 600 mg, Alpha-Lipoic Acid 200 mg, CoQ10 50 mg, Resveratrol 100 mg per serving",Unknown,Unknown,Unknown,Comprehensive formula with high-quality ingredients.,Unknown,Enhances mitochondrial function and protects against oxidative stress.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
MitoCOREÂ® Protein Blend,Mitochondrial and Protein Support,A protein blend with mitochondrial support nutrients.,"Whey Protein, N-Acetyl Cysteine, Alpha-Lipoic Acid, Coenzyme Q10",Energy and Muscle Support,"Protein 20 g, NAC 500 mg, Alpha-Lipoic Acid 100 mg, CoQ10 30 mg per serving",Unknown,Unknown,Unknown,Combines high-quality protein with mitochondrial support.,Contains essential and non-essential amino acids.,Supports energy metabolism and muscle recovery.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
MycoActive,Immune Support,A blend of medicinal mushrooms to support immune function.,"Reishi, Cordyceps, Shiitake, Maitake, Agaricus",Immune System Support,Mushroom Blend 500 mg per serving,Unknown,Unknown,Unknown,Utilizes standardized mushroom extracts for potency.,Unknown,Enhances immune response and overall well-being.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
N-Acetyl Cysteine,Antioxidant and Detoxification,Supports glutathione production and detoxification pathways.,N-Acetyl Cysteine,Liver and Respiratory Health,N-Acetyl Cysteine 600 mg per serving,Unknown,Unknown,Unknown,High-purity NAC for optimal absorption.,Unknown,Promotes liver health and antioxidant defense.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Natural D-HistÂ®,Allergy Support,Formulated to support seasonal respiratory health.,"Quercetin, Stinging Nettle, N-Acetyl Cysteine, Bromelain",Respiratory and Immune Health,"Quercetin 200 mg, NAC 400 mg, Bromelain 100 mg per serving",Unknown,Unknown,Unknown,Comprehensive formula for natural allergy relief.,Unknown,Reduces histamine response and supports clear breathing.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
NK-Stim,Immune Activation,Supports natural killer (NK) cell function and immune defense.,"Beta-Glucans, Astragalus, Reishi Mushroom Extract",Immune System Activation,"Beta-Glucans 250 mg, Astragalus 150 mg per serving",Unknown,Unknown,Unknown,Combines key immune-boosting botanicals.,Unknown,Enhances immune response against pathogens.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
OcuView,Vision Support,Supports eye health with key antioxidants and carotenoids.,"Lutein, Zeaxanthin, Vitamin C, Vitamin E, Zinc",Ocular and Retinal Health,"Lutein 10 mg, Zeaxanthin 2 mg, Vitamin C 200 mg per serving",Unknown,Unknown,Unknown,Uses clinically-researched dosages of carotenoids.,Unknown,Protects eyes from oxidative damage and supports vision.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ortho BioticÂ®,Digestive Health,A multi-strain probiotic to support gut microbiome balance.,"Lactobacillus and Bifidobacterium strains, Saccharomyces boulardii",Gastrointestinal Health,Probiotic blend 20 Billion CFU per serving,Unknown,Unknown,Unknown,Encapsulated to protect probiotics from stomach acid.,Unknown,"Enhances digestion, immunity, and gut barrier function.",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ortho BioticÂ® 100,High-Potency Probiotic,A high-dose probiotic formula for intensive gut support.,Lactobacillus and Bifidobacterium strains,Advanced Gut Health,Probiotic blend 100 Billion CFU per serving,Unknown,Unknown,Unknown,Ultra-high potency for intensive support.,Unknown,Restores gut flora balance and supports digestion.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ortho BioticÂ® R,Targeted Probiotic Therapy,Probiotic formulated to support gut recovery.,Specific strains of Lactobacillus and Bifidobacterium,Gastrointestinal Restoration,Targeted probiotic blend 50 Billion CFU per serving,Unknown,Unknown,Unknown,Formulated for restoring gut integrity.,Unknown,Aids in gut healing and maintains microbial balance.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lipitrol OX,Cardiovascular Support,Supports healthy cholesterol levels and oxidative balance.,"Plant Sterols, Policosanol, CoQ10, Green Tea Extract",Heart and Vascular Health,"Plant Sterols 800 mg, Policosanol 10 mg, CoQ10 50 mg per serving",Unknown,Unknown,Unknown,Comprehensive cholesterol management formula.,Unknown,Helps maintain normal lipid levels and antioxidant protection.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
MembrinÂ®,Cognitive Health,"Supports memory, focus, and cognitive performance.","Ginkgo Biloba, Vinpocetine, Huperzine A, Phosphatidylserine",Cognitive and Memory Support,"Ginkgo Biloba 120 mg, Vinpocetine 10 mg per serving",Unknown,Unknown,Unknown,Clinically studied ingredients for brain support.,Unknown,Enhances brain function and neuroprotection.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Motility PROÂ®,Digestive Health,Supports gastrointestinal motility and gut health.,"Ginger Extract, 5-HTP, Artichoke Extract",Gut Motility Support,"Ginger Extract 200 mg, 5-HTP 50 mg per serving",Unknown,Unknown,Unknown,Targets sluggish digestion with natural ingredients.,Unknown,Enhances digestive function and reduces bloating.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mucosagen,Gut Barrier Support,Promotes a healthy intestinal lining and mucosal defense.,"L-Glutamine, Zinc Carnosine, Aloe Vera Extract",Intestinal and Mucosal Health,"L-Glutamine 1 g, Zinc Carnosine 75 mg per serving",Unknown,Unknown,Unknown,Strengthens gut lining with essential nutrients.,Unknown,Supports gut lining integrity and immune function.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
OrthoMuneÂ®,Immune Health,Comprehensive immune support formula.,"Vitamin C, Zinc, Quercetin, Elderberry Extract",Immune Defense,"Vitamin C 500 mg, Zinc 15 mg, Quercetin 250 mg per serving",Unknown,Unknown,Unknown,Balanced blend of immune-boosting nutrients.,Unknown,Enhances immune resilience and response.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Paracid Forte,Microbial Balance,Supports microbial balance and gastrointestinal health.,"Berberine, Black Walnut Extract, Wormwood",Gut Microbial Health,"Berberine 400 mg, Black Walnut 300 mg per serving",Unknown,Unknown,Unknown,Synergistic herbal formula for digestive health.,Unknown,Aids in gut microbial balance and parasite elimination.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Phytocidal,Herbal Immune Support,Botanical formula supporting immune health.,"Grapefruit Seed Extract, Oregano Oil, Berberine",Herbal Immune Protection,"Grapefruit Seed Extract 250 mg, Oregano Oil 150 mg per serving",Unknown,Unknown,Unknown,Broad-spectrum herbal immune support.,Unknown,Supports immune defenses and gut health.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Probiotic 225,Digestive and Immune Health,Ultra-high potency probiotic blend.,"Lactobacillus, Bifidobacterium, Saccharomyces boulardii",Advanced Probiotic Support,Probiotic blend 225 Billion CFU per serving,Unknown,Unknown,Unknown,Maximum potency probiotic formulation.,Unknown,Restores gut flora and supports digestive function.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Pyloricil,Gastrointestinal Health,Supports gastric health and microbial balance.,"Mastic Gum, Zinc Carnosine, Berberine",Gastric and Digestive Health,"Mastic Gum 250 mg, Zinc Carnosine 50 mg per serving",Unknown,Unknown,Unknown,Targeted gastric support formula.,Unknown,Promotes stomach lining integrity and microbial defense.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Reacted Zinc,Immune and Metabolic Health,Highly bioavailable zinc to support immune function and metabolism.,Zinc Bisglycinate Chelate,Immune and Enzyme Support,Zinc 30 mg per serving,Unknown,Unknown,Unknown,Highly absorbable chelated zinc form.,Unknown,Enhances immune response and cellular function.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Saccharomyces boulardii,Probiotic Support,A beneficial yeast that supports gut microbiota balance.,Saccharomyces boulardii,Gut and Microbial Balance,Saccharomyces boulardii 5 Billion CFU per serving,Unknown,Unknown,Unknown,Resistant to gastric acidity for enhanced delivery.,Unknown,Promotes digestive health and supports normal flora.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
SBI ProtectÂ®,Immune and Gut Barrier Support,Supports immune function and gut barrier integrity.,Serum-derived Bovine Immunoglobulins,Intestinal and Immune Health,Bovine Immunoglobulin 1 g per serving,Unknown,Unknown,Unknown,Clinically studied for immune and gut health.,Unknown,Promotes immune defense and supports gut lining.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
SinatrolÂ®,Respiratory Support,Comprehensive formula to promote healthy sinus function.,"N-Acetyl Cysteine, Bromelain, Quercetin, Stinging Nettle",Sinus and Respiratory Health,"NAC 400 mg, Bromelain 100 mg, Quercetin 200 mg per serving",Unknown,Unknown,Unknown,Synergistic blend for optimal sinus support.,Unknown,Supports clear sinuses and respiratory health.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
TurivaÂ®,Inflammatory Balance,Full-spectrum turmeric formula for healthy inflammatory response.,"Curcumin, Turmerones, Turmeric Polysaccharides",Inflammation and Joint Health,Turmeric Extract 500 mg per serving,Unknown,Unknown,Unknown,Contains a full spectrum of turmeric bioactives.,Unknown,Promotes joint and cellular health.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
UT Defense,Urinary Tract Health,Supports urinary tract health with clinically researched ingredients.,"D-Mannose, Cranberry Extract, Hibiscus Extract",Urinary Tract Support,"D-Mannose 500 mg, Cranberry Extract 200 mg per serving",Unknown,Unknown,Unknown,Comprehensive urinary tract protection formula.,Unknown,Promotes urinary tract function and bacterial balance.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Vascuzyme,Circulatory and Cardiovascular Health,Enzyme-based formula for healthy circulation and inflammation balance.,"Proteolytic Enzymes, Rutin, Bromelain, Papain",Cardiovascular and Inflammatory Support,"Proteolytic Enzymes 250 mg, Bromelain 100 mg per serving",Unknown,Unknown,Unknown,Contains high-activity proteolytic enzymes.,Unknown,Supports circulation and vascular health.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Viracid,Immune Defense,Supports immune resilience and rapid response.,"Vitamin C, Zinc, Elderberry, Astragalus",Acute Immune Support,"Vitamin C 500 mg, Zinc 15 mg, Elderberry 250 mg per serving",Unknown,Unknown,Unknown,High-potency formula for immune boosting.,Unknown,Enhances immune function and viral defense.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ViraKid,Pediatric Immune Support,A children's immune support formula.,"Vitamin C, Zinc, Elderberry, Beta-Glucans",Children's Immune Health,"Vitamin C 250 mg, Zinc 10 mg, Elderberry 100 mg per serving",Unknown,Unknown,Unknown,Great-tasting formula for easy compliance.,Unknown,Supports children's immune function and defenses.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
WholeMune,Immune Modulation,Supports immune function with purified beta-glucans.,"Beta-Glucans, Mushroom Extracts",Immune Strengthening,"Beta-Glucans 250 mg, Mushroom Extracts 150 mg per serving",Unknown,Unknown,Unknown,Clinically researched beta-glucans for immune support.,Unknown,Enhances immune resilience and response.,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Rhubestryn,Unknown,"Rhubestryn is a specialized formula delivering a clinically studied extract of rhapontic rhubarb (ERR) that provides comprehensive relief from menopausal symptoms including hot flashes, night sweats, sleep disturbances, and mental fatigue.",Rhapontic Rhubarb (ERR),"Endocrine Health, Women's Health","Serving Size: 1 Capsule, Ingredients: Rhapontic Rhubarb (Rheum rhaponticum L.) 4 mg root (Providing 2 mg Rhaponticin and 1.5 mg Desoxyrhaponticin)",Unknown,https://drive.google.com/uc?export=view&id=1JBA59EdZklyM4PcjOd_Fgmf6-ZT6K3zd,https://drive.google.com/uc?export=view&id=13S_yWs2kdnQ00Ly2A49xQ9QZjGsFHqGg,Unknown,Unknown,"Relief from menopausal symptoms such as hot flashes, mood swings, and fatigue.",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
